Time,diffuse_horizontal_solar
17:00:00,120
17:30:00,119.25
18:00:00,115.75
18:30:00,104.5
19:00:00,85.5
19:30:00,67.75
20:00:00,51.25
20:30:00,35.5
21:00:00,20.5
21:30:00,10
22:00:00,4
22:30:00,0.75
23:00:00,0.25
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,5
06:00:00,15
06:30:00,28.5
07:00:00,45.5
07:30:00,63.75
08:00:00,83.25
08:30:00,99.25
09:00:00,111.75
09:30:00,121.75
10:00:00,129.25
10:30:00,137
11:00:00,145
11:30:00,148
12:00:00,146
12:30:00,149.75
13:00:00,159.25
13:30:00,169.75
14:00:00,181.25
14:30:00,183.25
15:00:00,175.75
15:30:00,165.25
16:00:00,151.75
16:30:00,140.5
17:00:00,131.5
17:30:00,121.25
18:00:00,109.75
18:30:00,96.5
19:00:00,81.5
19:30:00,69.25
20:00:00,59.75
20:30:00,48.25
21:00:00,34.75
21:30:00,23
22:00:00,13
22:30:00,6
23:00:00,2
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,3.25
05:00:00,9.75
05:30:00,20.25
06:00:00,34.75
06:30:00,50.5
07:00:00,67.5
07:30:00,89.75
08:00:00,117.25
08:30:00,134.25
09:00:00,140.75
09:30:00,137.5
10:00:00,124.5
10:30:00,122.75
11:00:00,132.25
11:30:00,138.75
12:00:00,142.25
12:30:00,144.25
13:00:00,144.75
13:30:00,153.5
14:00:00,170.5
14:30:00,184.75
15:00:00,196.25
15:30:00,200
16:00:00,196
16:30:00,190.75
17:00:00,184.25
17:30:00,168.25
18:00:00,142.75
18:30:00,117.75
19:00:00,93.25
19:30:00,77
20:00:00,69
20:30:00,56.25
21:00:00,38.75
21:30:00,23.75
22:00:00,11.25
22:30:00,3.75
23:00:00,1.25
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,2.75
05:00:00,8.25
05:30:00,17.5
06:00:00,30.5
06:30:00,43.75
07:00:00,57.25
07:30:00,73
08:00:00,91
08:30:00,115.75
09:00:00,147.25
09:30:00,178
10:00:00,208
10:30:00,232.75
11:00:00,252.25
11:30:00,273.25
12:00:00,295.75
12:30:00,304.75
13:00:00,300.25
13:30:00,284.5
14:00:00,257.5
14:30:00,241
15:00:00,235
15:30:00,226.75
16:00:00,216.25
16:30:00,205.75
17:00:00,195.25
17:30:00,184.75
18:00:00,174.25
18:30:00,158.5
19:00:00,137.5
19:30:00,116
20:00:00,94
20:30:00,70.5
21:00:00,45.5
21:30:00,25.75
22:00:00,11.25
22:30:00,3
23:00:00,1
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,3.75
06:00:00,11.25
06:30:00,19.25
07:00:00,27.75
07:30:00,38.5
08:00:00,51.5
08:30:00,64.75
09:00:00,78.25
09:30:00,85.25
10:00:00,85.75
10:30:00,83
11:00:00,77
11:30:00,72.25
12:00:00,68.75
12:30:00,67.25
13:00:00,67.75
13:30:00,69.5
14:00:00,72.5
14:30:00,77.5
15:00:00,84.5
15:30:00,97.25
16:00:00,115.75
16:30:00,126.5
17:00:00,129.5
17:30:00,120.75
18:00:00,100.25
18:30:00,85.75
19:00:00,77.25
19:30:00,69
20:00:00,61
20:30:00,48.5
21:00:00,31.5
21:30:00,18.75
22:00:00,10.25
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,9
06:00:00,27
06:30:00,47.75
07:00:00,71.25
07:30:00,88.25
08:00:00,98.75
08:30:00,107
09:00:00,113
09:30:00,139
10:00:00,185
10:30:00,221.25
11:00:00,247.75
11:30:00,261
12:00:00,261
12:30:00,252.5
13:00:00,235.5
13:30:00,223
14:00:00,215
14:30:00,214.5
15:00:00,221.5
15:30:00,219.25
16:00:00,207.75
16:30:00,196.25
17:00:00,184.75
17:30:00,166.75
18:00:00,142.25
18:30:00,118.75
19:00:00,96.25
19:30:00,77.5
20:00:00,62.5
20:30:00,48
21:00:00,34
21:30:00,21.75
22:00:00,11.25
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,10.75
06:00:00,32.25
06:30:00,55.75
07:00:00,81.25
07:30:00,106.25
08:00:00,130.75
08:30:00,148.5
09:00:00,159.5
09:30:00,164
10:00:00,162
10:30:00,169.75
11:00:00,187.25
11:30:00,209.5
12:00:00,236.5
12:30:00,250
13:00:00,250
13:30:00,241.5
14:00:00,224.5
14:30:00,210.5
15:00:00,199.5
15:30:00,195.75
16:00:00,199.25
16:30:00,196
17:00:00,186
17:30:00,170
18:00:00,148
18:30:00,126.75
19:00:00,106.25
19:30:00,86
20:00:00,66
20:30:00,48.25
21:00:00,32.75
21:30:00,20.25
22:00:00,10.75
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,8.75
06:00:00,26.25
06:30:00,42.75
07:00:00,58.25
07:30:00,77.75
08:00:00,101.25
08:30:00,121
09:00:00,137
09:30:00,147.5
10:00:00,152.5
10:30:00,159.5
11:00:00,168.5
11:30:00,177
12:00:00,185
12:30:00,196.75
13:00:00,212.25
13:30:00,218
14:00:00,214
14:30:00,208
15:00:00,200
15:30:00,194
16:00:00,190
16:30:00,182.75
17:00:00,172.25
17:30:00,157.75
18:00:00,139.25
18:30:00,117.25
19:00:00,91.75
19:30:00,72.75
20:00:00,60.25
20:30:00,47.5
21:00:00,34.5
21:30:00,22.75
22:00:00,12.25
22:30:00,5.25
23:00:00,1.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,12.75
06:00:00,38.25
06:30:00,61.5
07:00:00,82.5
07:30:00,106
08:00:00,132
08:30:00,158.5
09:00:00,185.5
09:30:00,210
10:00:00,232
10:30:00,247.5
11:00:00,256.5
11:30:00,254
12:00:00,240
12:30:00,225.25
13:00:00,209.75
13:30:00,200
14:00:00,196
14:30:00,189.25
15:00:00,179.75
15:30:00,165.25
16:00:00,145.75
16:30:00,127
17:00:00,109
17:30:00,96
18:00:00,88
18:30:00,82.25
19:00:00,78.75
19:30:00,71.75
20:00:00,61.25
20:30:00,49
21:00:00,35
21:30:00,22.75
22:00:00,12.25
22:30:00,5.25
23:00:00,1.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,11.25
06:00:00,33.75
06:30:00,58.25
07:00:00,84.75
07:30:00,112.5
08:00:00,141.5
08:30:00,167.25
09:00:00,189.75
09:30:00,209.5
10:00:00,226.5
10:30:00,241
11:00:00,253
11:30:00,255.75
12:00:00,249.25
12:30:00,241.75
13:00:00,233.25
13:30:00,232.75
14:00:00,240.25
14:30:00,242
15:00:00,238
15:30:00,210.75
16:00:00,160.25
16:30:00,112.75
17:00:00,68.25
17:30:00,44
18:00:00,40
18:30:00,43.75
19:00:00,55.25
19:30:00,62.25
20:00:00,64.75
20:30:00,57
21:00:00,39
21:30:00,24
22:00:00,12
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,11
06:00:00,33
06:30:00,51
07:00:00,65
07:30:00,81.75
08:00:00,101.25
08:30:00,128
09:00:00,162
09:30:00,191.5
10:00:00,216.5
10:30:00,229.75
11:00:00,231.25
11:30:00,232.5
12:00:00,233.5
12:30:00,238.5
13:00:00,247.5
13:30:00,254.75
14:00:00,260.25
14:30:00,253.5
15:00:00,234.5
15:30:00,218
16:00:00,204
16:30:00,193.5
17:00:00,186.5
17:30:00,169.5
18:00:00,142.5
18:30:00,117.75
19:00:00,95.25
19:30:00,76
20:00:00,60
20:30:00,45
21:00:00,31
21:30:00,19.25
22:00:00,9.75
22:30:00,3.75
23:00:00,1.25
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,9.75
06:00:00,29.25
06:30:00,46
07:00:00,60
07:30:00,73.5
08:00:00,86.5
08:30:00,96.75
09:00:00,104.25
09:30:00,109.75
10:00:00,113.25
10:30:00,122
11:00:00,136
11:30:00,146.75
12:00:00,154.25
12:30:00,154.5
13:00:00,147.5
13:30:00,143.25
14:00:00,141.75
14:30:00,147.25
15:00:00,159.75
15:30:00,164.5
16:00:00,161.5
16:30:00,151
17:00:00,133
17:30:00,117.5
18:00:00,104.5
18:30:00,94.25
19:00:00,86.75
19:30:00,78.5
20:00:00,69.5
20:30:00,56
21:00:00,38
21:30:00,23.25
22:00:00,11.75
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,5.25
06:00:00,15.75
06:30:00,26.75
07:00:00,38.25
07:30:00,55.25
08:00:00,77.75
08:30:00,95
09:00:00,107
09:30:00,123.75
10:00:00,145.25
10:30:00,174.75
11:00:00,212.25
11:30:00,237
12:00:00,249
12:30:00,248.75
13:00:00,236.25
13:30:00,232.75
14:00:00,238.25
14:30:00,234.75
15:00:00,222.25
15:30:00,204
16:00:00,180
16:30:00,163.5
17:00:00,154.5
17:30:00,141.75
18:00:00,125.25
18:30:00,113
19:00:00,105
19:30:00,94.25
20:00:00,80.75
20:30:00,63
21:00:00,41
21:30:00,23.75
22:00:00,11.25
22:30:00,3.75
23:00:00,1.25
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,8.25
06:00:00,24.75
06:30:00,42.25
07:00:00,60.75
07:30:00,80
08:00:00,100
08:30:00,121.75
09:00:00,145.25
09:30:00,169.25
10:00:00,193.75
10:30:00,219.75
11:00:00,247.25
11:30:00,263.75
12:00:00,269.25
12:30:00,268.25
13:00:00,260.75
13:30:00,263.25
14:00:00,275.75
14:30:00,276
15:00:00,264
15:30:00,250.5
16:00:00,235.5
16:30:00,223.5
17:00:00,214.5
17:30:00,194.5
18:00:00,163.5
18:30:00,135
19:00:00,109
19:30:00,87
20:00:00,69
20:30:00,51.25
21:00:00,33.75
21:30:00,19.75
22:00:00,9.25
22:30:00,3
23:00:00,1
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,8.5
06:00:00,25.5
06:30:00,42
07:00:00,58
07:30:00,74.75
08:00:00,92.25
08:30:00,107.25
09:00:00,119.75
09:30:00,139.75
10:00:00,167.25
10:30:00,197.5
11:00:00,230.5
11:30:00,254
12:00:00,268
12:30:00,273.5
13:00:00,270.5
13:30:00,269.25
14:00:00,269.75
14:30:00,269
15:00:00,267
15:30:00,254.25
16:00:00,230.75
16:30:00,206
17:00:00,180
17:30:00,158.5
18:00:00,141.5
18:30:00,124.25
19:00:00,106.75
19:30:00,87.5
20:00:00,66.5
20:30:00,48.5
21:00:00,33.5
21:30:00,21
22:00:00,11
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,8.25
06:00:00,24.75
06:30:00,39.25
07:00:00,51.75
07:30:00,62.75
08:00:00,72.25
08:30:00,86
09:00:00,104
09:30:00,128.25
10:00:00,158.75
10:30:00,184.25
11:00:00,204.75
11:30:00,218
12:00:00,224
12:30:00,240.5
13:00:00,267.5
13:30:00,281.25
14:00:00,281.75
14:30:00,274.5
15:00:00,259.5
15:30:00,250.5
16:00:00,247.5
16:30:00,230.75
17:00:00,200.25
17:30:00,173.5
18:00:00,150.5
18:30:00,131.75
19:00:00,117.25
19:30:00,100.5
20:00:00,81.5
20:30:00,62.25
21:00:00,42.75
21:30:00,26.25
22:00:00,12.75
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,8
06:00:00,24
06:30:00,38
07:00:00,50
07:30:00,60.5
08:00:00,69.5
08:30:00,77.75
09:00:00,85.25
09:30:00,99.75
10:00:00,121.25
10:30:00,146
11:00:00,174
11:30:00,199.25
12:00:00,221.75
12:30:00,226.75
13:00:00,214.25
13:30:00,210
14:00:00,214
14:30:00,220.75
15:00:00,230.25
15:30:00,227.75
16:00:00,213.25
16:30:00,204
17:00:00,200
17:30:00,186.75
18:00:00,164.25
18:30:00,141
19:00:00,117
19:30:00,94
20:00:00,72
20:30:00,51.75
21:00:00,33.25
21:30:00,19.25
22:00:00,9.75
22:30:00,3.75
23:00:00,1.25
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,8
06:00:00,24
06:30:00,38.75
07:00:00,52.25
07:30:00,65
08:00:00,77
08:30:00,88.75
09:00:00,100.25
09:30:00,111.25
10:00:00,121.75
10:30:00,128.75
11:00:00,132.25
11:30:00,135
12:00:00,137
12:30:00,141.75
13:00:00,149.25
13:30:00,153.25
14:00:00,153.75
14:30:00,155.25
15:00:00,157.75
15:30:00,161.5
16:00:00,166.5
16:30:00,163.25
17:00:00,151.75
17:30:00,139
18:00:00,125
18:30:00,115.5
19:00:00,110.5
19:30:00,99.25
20:00:00,81.75
20:30:00,61
21:00:00,37
21:30:00,20
22:00:00,10
22:30:00,3.75
23:00:00,1.25
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,4.25
06:00:00,12.75
06:30:00,28.25
07:00:00,50.75
07:30:00,70
08:00:00,86
08:30:00,98.5
09:00:00,107.5
09:30:00,118.75
10:00:00,132.25
10:30:00,145.75
11:00:00,159.25
11:30:00,173.75
12:00:00,189.25
12:30:00,194.75
13:00:00,190.25
13:30:00,187.25
14:00:00,185.75
14:30:00,189.75
15:00:00,199.25
15:30:00,197.75
16:00:00,185.25
16:30:00,170.5
17:00:00,153.5
17:30:00,137.25
18:00:00,121.75
18:30:00,104.75
19:00:00,86.25
19:30:00,71.75
20:00:00,61.25
20:30:00,49.25
21:00:00,35.75
21:30:00,23.25
22:00:00,11.75
22:30:00,4.5
23:00:00,1.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,8.5
06:00:00,25.5
06:30:00,43
07:00:00,61
07:30:00,78.25
08:00:00,94.75
08:30:00,106.25
09:00:00,112.75
09:30:00,122.5
10:00:00,135.5
10:30:00,155.5
11:00:00,182.5
11:30:00,200.75
12:00:00,210.25
12:30:00,210.75
13:00:00,202.25
13:30:00,195.5
14:00:00,190.5
14:30:00,188.5
15:00:00,189.5
15:30:00,187.5
16:00:00,182.5
16:30:00,177.25
17:00:00,171.75
17:30:00,166.5
18:00:00,161.5
18:30:00,149.5
19:00:00,130.5
19:30:00,107
20:00:00,79
20:30:00,53.75
21:00:00,31.25
21:30:00,15.75
22:00:00,7.25
22:30:00,2.25
23:00:00,0.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,6.75
06:00:00,20.25
06:30:00,35
07:00:00,51
07:30:00,65.5
08:00:00,78.5
08:30:00,95.5
09:00:00,116.5
09:30:00,139.5
10:00:00,164.5
10:30:00,184.5
11:00:00,199.5
11:30:00,208.25
12:00:00,210.75
12:30:00,210.25
13:00:00,206.75
13:30:00,210
14:00:00,220
14:30:00,221.25
15:00:00,213.75
15:30:00,200.5
16:00:00,181.5
16:30:00,167
17:00:00,157
17:30:00,142.75
18:00:00,124.25
18:30:00,106.5
19:00:00,89.5
19:30:00,74
20:00:00,60
20:30:00,44.75
21:00:00,28.25
21:30:00,15.75
22:00:00,7.25
22:30:00,2.25
23:00:00,0.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,7.5
06:00:00,22.5
06:30:00,37.25
07:00:00,51.75
07:30:00,72
08:00:00,98
08:30:00,128.25
09:00:00,162.75
09:30:00,178.5
10:00:00,175.5
10:30:00,172.25
11:00:00,168.75
11:30:00,180.5
12:00:00,207.5
12:30:00,236.25
13:00:00,266.75
13:30:00,282.5
14:00:00,283.5
14:30:00,271.5
15:00:00,246.5
15:30:00,222.75
16:00:00,200.25
16:30:00,175
17:00:00,147
17:30:00,123.75
18:00:00,105.25
18:30:00,91.75
19:00:00,83.25
19:30:00,73.5
20:00:00,62.5
20:30:00,48.75
21:00:00,32.25
21:30:00,19
22:00:00,9
22:30:00,3
23:00:00,1
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,10
06:00:00,30
06:30:00,51.75
07:00:00,75.25
07:30:00,92.5
08:00:00,103.5
08:30:00,111.75
09:00:00,117.25
09:30:00,127.25
10:00:00,141.75
10:30:00,164.25
11:00:00,194.75
11:30:00,220.75
12:00:00,242.25
12:30:00,249.75
13:00:00,243.25
13:30:00,239.5
14:00:00,238.5
14:30:00,238
15:00:00,238
15:30:00,233.5
16:00:00,224.5
16:30:00,217.5
17:00:00,212.5
17:30:00,202.25
18:00:00,186.75
18:30:00,166
19:00:00,140
19:30:00,114.25
20:00:00,88.75
20:30:00,64
21:00:00,40
21:30:00,22
22:00:00,10
22:30:00,3
23:00:00,1
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,3
06:00:00,9
06:30:00,18.75
07:00:00,32.25
07:30:00,53.75
08:00:00,83.25
08:30:00,112.25
09:00:00,140.75
09:30:00,163
10:00:00,179
10:30:00,201.75
11:00:00,231.25
11:30:00,261.5
12:00:00,292.5
12:30:00,311.25
13:00:00,317.75
13:30:00,313.75
14:00:00,299.25
14:30:00,287.25
15:00:00,277.75
15:30:00,265
16:00:00,249
16:30:00,225.5
17:00:00,194.5
17:30:00,166.75
18:00:00,142.25
18:30:00,121.75
19:00:00,105.25
19:30:00,89.25
20:00:00,73.75
20:30:00,55.75
21:00:00,35.25
21:30:00,19.75
22:00:00,9.25
22:30:00,3
23:00:00,1
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,5.5
06:00:00,16.5
06:30:00,30.25
07:00:00,46.75
07:30:00,66.75
08:00:00,90.25
08:30:00,117.5
09:00:00,148.5
09:30:00,172
10:00:00,188
10:30:00,202.25
11:00:00,214.75
11:30:00,231.75
12:00:00,253.25
12:30:00,273
13:00:00,291
13:30:00,299.5
14:00:00,298.5
14:30:00,278.25
15:00:00,238.75
15:30:00,212.75
16:00:00,200.25
16:30:00,196
17:00:00,200
17:30:00,190.5
18:00:00,167.5
18:30:00,142.75
19:00:00,116.25
19:30:00,90.25
20:00:00,64.75
20:30:00,44
21:00:00,28
21:30:00,15.75
22:00:00,7.25
22:30:00,2.25
23:00:00,0.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,5.75
06:00:00,17.25
06:30:00,33.25
07:00:00,53.75
07:30:00,76.75
08:00:00,102.25
08:30:00,125.5
09:00:00,146.5
09:30:00,166.5
10:00:00,185.5
10:30:00,201.5
11:00:00,214.5
11:30:00,222.75
12:00:00,226.25
12:30:00,226
13:00:00,222
13:30:00,221.5
14:00:00,224.5
14:30:00,236.5
15:00:00,257.5
15:30:00,267.25
16:00:00,265.75
16:30:00,246.75
17:00:00,210.25
17:30:00,172.75
18:00:00,134.25
18:30:00,104
19:00:00,82
19:30:00,65
20:00:00,53
20:30:00,40.5
21:00:00,27.5
21:30:00,16.5
22:00:00,7.5
22:30:00,2.25
23:00:00,0.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,6.75
06:00:00,20.25
06:30:00,34
07:00:00,48
07:30:00,60
08:00:00,70
08:30:00,86.75
09:00:00,110.25
09:30:00,135
10:00:00,161
10:30:00,181.5
11:00:00,196.5
11:30:00,211
12:00:00,225
12:30:00,236.25
13:00:00,244.75
13:30:00,239.5
14:00:00,220.5
14:30:00,199.25
15:00:00,175.75
15:30:00,160.75
16:00:00,154.25
16:30:00,145
17:00:00,133
17:30:00,120.5
18:00:00,107.5
18:30:00,95
19:00:00,83
19:30:00,70
20:00:00,56
20:30:00,42
21:00:00,28
21:30:00,16.5
22:00:00,7.5
22:30:00,2.25
23:00:00,0.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,6.75
06:00:00,20.25
06:30:00,40.5
07:00:00,67.5
07:30:00,95.75
08:00:00,125.25
08:30:00,154.25
09:00:00,182.75
09:30:00,210.25
10:00:00,236.75
10:30:00,261.25
11:00:00,283.75
11:30:00,302.75
12:00:00,318.25
12:30:00,316.25
13:00:00,296.75
13:30:00,269
14:00:00,233
14:30:00,200
15:00:00,170
15:30:00,141.25
16:00:00,113.75
16:30:00,92.5
17:00:00,77.5
17:30:00,64.5
18:00:00,53.5
18:30:00,45.75
19:00:00,41.25
19:30:00,38.75
20:00:00,38.25
20:30:00,33
21:00:00,23
21:30:00,14
22:00:00,6
22:30:00,1.5
23:00:00,0.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,4.5
06:00:00,13.5
06:30:00,22
07:00:00,30
07:30:00,41.25
08:00:00,55.75
08:30:00,72.75
09:00:00,92.25
09:30:00,105.75
10:00:00,113.25
10:30:00,120.75
11:00:00,128.25
11:30:00,144.25
12:00:00,168.75
12:30:00,193.75
13:00:00,219.25
13:30:00,238.75
14:00:00,252.25
14:30:00,254.75
15:00:00,246.25
15:30:00,228
16:00:00,200
16:30:00,176.75
17:00:00,158.25
17:30:00,142.75
18:00:00,130.25
18:30:00,113.75
19:00:00,93.25
19:30:00,73
20:00:00,53
20:30:00,36.75
21:00:00,24.25
21:30:00,14.25
22:00:00,6.75
22:30:00,2.25
23:00:00,0.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,2.75
06:00:00,8.25
06:30:00,19
07:00:00,35
07:30:00,50.75
08:00:00,66.25
08:30:00,76.5
09:00:00,81.5
09:30:00,95.75
10:00:00,119.25
10:30:00,143.75
11:00:00,169.25
11:30:00,181.5
12:00:00,180.5
12:30:00,183.25
13:00:00,189.75
13:30:00,198.25
14:00:00,208.75
14:30:00,209.25
15:00:00,199.75
15:30:00,189.25
16:00:00,177.75
16:30:00,166.75
17:00:00,156.25
17:30:00,143.25
18:00:00,127.75
18:30:00,109.5
19:00:00,88.5
19:30:00,69.25
20:00:00,51.75
20:30:00,37
21:00:00,25
21:30:00,14.75
22:00:00,6.25
22:30:00,1.5
23:00:00,0.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,2.5
06:00:00,7.5
06:30:00,15.25
07:00:00,25.75
07:30:00,37
08:00:00,49
08:30:00,69.75
09:00:00,99.25
09:30:00,132.5
10:00:00,169.5
10:30:00,203.5
11:00:00,234.5
11:30:00,261
12:00:00,283
12:30:00,299.5
13:00:00,310.5
13:30:00,318.75
14:00:00,324.25
14:30:00,318.5
15:00:00,301.5
15:30:00,275
16:00:00,239
16:30:00,203
17:00:00,167
17:30:00,137.25
18:00:00,113.75
18:30:00,94.25
19:00:00,78.75
19:30:00,64.5
20:00:00,51.5
20:30:00,38.5
21:00:00,25.5
21:30:00,15
22:00:00,7
22:30:00,2.25
23:00:00,0.75
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,6.25
06:00:00,18.75
06:30:00,33.25
07:00:00,49.75
07:30:00,66.75
08:00:00,84.25
08:30:00,99.25
09:00:00,111.75
09:30:00,127.25
10:00:00,145.75
10:30:00,172.25
11:00:00,206.75
11:30:00,240
12:00:00,272
12:30:00,289.75
13:00:00,293.25
13:30:00,285.25
14:00:00,265.75
14:30:00,249.25
15:00:00,235.75
15:30:00,224.75
16:00:00,216.25
16:30:00,197.5
17:00:00,168.5
17:30:00,139
18:00:00,109
18:30:00,93.75
19:00:00,93.25
19:30:00,87.5
20:00:00,76.5
20:30:00,58.25
21:00:00,32.75
21:30:00,15.5
22:00:00,6.5
22:30:00,1.5
23:00:00,0.5
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,2
06:00:00,6
06:30:00,9.75
07:00:00,13.25
07:30:00,17.5
08:00:00,22.5
08:30:00,41.25
09:00:00,73.75
09:30:00,107.5
10:00:00,142.5
10:30:00,160.5
11:00:00,161.5
11:30:00,155.75
12:00:00,143.25
12:30:00,138.75
13:00:00,142.25
