Time,direct_normal_solar
06:00:00,4.5
06:30:00,5.5
07:00:00,6.5
07:30:00,8.25
08:00:00,10.75
08:30:00,26.5
09:00:00,55.5
09:30:00,82
10:00:00,106
10:30:00,109
11:00:00,91
11:30:00,82
12:00:00,82
12:30:00,88.5
13:00:00,101.5
13:30:00,101.25
14:00:00,87.75
14:30:00,70.25
15:00:00,48.75
15:30:00,32.25
16:00:00,20.75
16:30:00,16
17:00:00,18
17:30:00,21.75
18:00:00,27.25
18:30:00,30
19:00:00,30
19:30:00,27.75
20:00:00,23.25
20:30:00,15.75
21:00:00,5.25
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,1
06:00:00,3
06:30:00,10
07:00:00,22
07:30:00,35
08:00:00,49
08:30:00,54
09:00:00,50
09:30:00,55.25
10:00:00,69.75
10:30:00,85.75
11:00:00,103.25
11:30:00,119.75
12:00:00,135.25
12:30:00,137.75
13:00:00,127.25
13:30:00,114.5
14:00:00,99.5
14:30:00,99.25
15:00:00,113.75
15:30:00,119.5
16:00:00,116.5
16:30:00,153
17:00:00,229
17:30:00,288.5
18:00:00,331.5
18:30:00,333.25
19:00:00,293.75
19:30:00,276
20:00:00,280
20:30:00,211.5
21:00:00,70.5
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,13.25
05:00:00,39.75
05:30:00,61.25
06:00:00,77.75
06:30:00,105.25
07:00:00,143.75
07:30:00,212
08:00:00,310
08:30:00,399.5
09:00:00,480.5
09:30:00,532.75
10:00:00,556.25
10:30:00,566
11:00:00,562
11:30:00,545.25
12:00:00,515.75
12:30:00,501.5
13:00:00,502.5
13:30:00,523.75
14:00:00,565.25
14:30:00,611
15:00:00,661
15:30:00,707.25
16:00:00,749.75
16:30:00,733.5
17:00:00,658.5
17:30:00,562.25
18:00:00,444.75
18:30:00,328.75
19:00:00,214.25
19:30:00,121.25
20:00:00,49.75
20:30:00,10.5
21:00:00,3.5
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,39
06:00:00,117
06:30:00,192.5
07:00:00,265.5
07:30:00,291.25
08:00:00,269.75
08:30:00,277.25
09:00:00,313.75
09:30:00,381.75
10:00:00,481.25
10:30:00,530
11:00:00,528
11:30:00,525.5
12:00:00,522.5
12:30:00,520
13:00:00,518
13:30:00,516.25
14:00:00,514.75
14:30:00,514.25
15:00:00,514.75
15:30:00,521.5
16:00:00,534.5
16:30:00,550.5
17:00:00,569.5
17:30:00,583
18:00:00,591
18:30:00,587
19:00:00,571
19:30:00,531.75
20:00:00,469.25
20:30:00,328.5
21:00:00,109.5
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,30
05:00:00,90
05:30:00,155.75
06:00:00,227.25
06:30:00,252.5
07:00:00,231.5
07:30:00,192.25
08:00:00,134.75
08:30:00,88.5
09:00:00,53.5
09:30:00,37
10:00:00,39
10:30:00,38.5
11:00:00,35.5
11:30:00,31
12:00:00,25
12:30:00,26.5
13:00:00,35.5
13:30:00,60.25
14:00:00,100.75
14:30:00,149.75
15:00:00,207.25
15:30:00,239.75
16:00:00,247.25
16:30:00,247
17:00:00,239
17:30:00,241.75
18:00:00,255.25
18:30:00,240.25
19:00:00,196.75
19:30:00,153.75
20:00:00,111.25
20:30:00,67.5
21:00:00,22.5
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,20.75
05:00:00,62.25
05:30:00,125.25
06:00:00,209.75
06:30:00,285
07:00:00,351
07:30:00,382.75
08:00:00,380.25
08:30:00,345.75
09:00:00,279.25
09:30:00,227
10:00:00,189
10:30:00,172.75
11:00:00,178.25
11:30:00,190.25
12:00:00,208.75
12:30:00,249.25
13:00:00,311.75
13:30:00,377.5
14:00:00,446.5
14:30:00,470
15:00:00,448
15:30:00,412.75
16:00:00,364.25
16:30:00,350.5
17:00:00,371.5
17:30:00,374
18:00:00,358
18:30:00,318.5
19:00:00,255.5
19:30:00,197
20:00:00,143
20:30:00,87
21:00:00,29
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
05:30:00,1
06:00:00,3
06:30:00,4.25
07:00:00,4.75
07:30:00,9.25
08:00:00,17.75
08:30:00,23
09:00:00,25
09:30:00,21.25
10:00:00,11.75
10:30:00,5.75
11:00:00,3.25
11:30:00,1.5
12:00:00,0.5
12:30:00,0
13:00:00,0
13:30:00,0
14:00:00,0
14:30:00,1
15:00:00,3
15:30:00,9
16:00:00,19
16:30:00,27.5
17:00:00,34.5
17:30:00,73.5
18:00:00,144.5
18:30:00,207.75
19:00:00,263.25
19:30:00,288.75
20:00:00,284.25
20:30:00,211.5
21:00:00,70.5
21:30:00,0
22:00:00,0
22:30:00,0
23:00:00,0
23:30:00,0
00:00:00,0
00:30:00,0
01:00:00,0
01:30:00,0
02:00:00,0
02:30:00,0
03:00:00,0
03:30:00,0
04:00:00,0
04:30:00,0
05:00:00,0
